Dialogue_ID,Speaker,Text,Hedge_Count,Urgency_Count,Sentiment,Label
D195,Client,update address please.,0,0,0.0,0
D196,Client,check balance please.,0,0,0.0,0
D196,Client,change phone number please.,0,0,0.0,0
D196,Client,update address please.,0,0,0.0,0
D196,Agent,Which account number?,0,0,0.0,0
D196,Client,statement please please.,0,0,0.33,0
D196,Client,check balance please.,0,0,0.0,0
D196,Client,statement please please.,0,0,0.33,0
D196,Agent,Security check required.,0,0,0.0,0
D196,Client,change phone number please.,0,0,0.0,0
D197,Client,it's an emergency sort of $16467 to friend.,1,0,-0.12,1
D197,Client,urgent transfer possibly $15335 to vendor.,1,1,-0.17,1
D197,Client,urgent transfer possibly $14505 to supplier.,1,1,-0.17,1
D197,Client,it's an emergency $22570 to vendor.,0,0,-0.17,1
D197,Agent,Security check required.,0,0,0.0,1
D197,Client,it's an emergency kind of $19276 to supplier.,1,0,-0.12,1
D197,Agent,Security check required.,0,0,0.0,1
D197,Client,maybe tomorrow if not $21566 to new account.,1,0,0.0,1
D197,Agent,Account confirmed.,0,0,0.0,1
D197,Agent,Security check required.,0,0,0.0,1
D197,Client,urgent transfer sort of $5606 to friend.,1,1,-0.14,1
D197,Client,urgent transfer maybe $19567 to vendor.,1,1,-0.17,1
D198,Agent,Processing request.,0,0,0.0,0
D198,Agent,Account confirmed.,0,0,0.0,0
D198,Client,update address please.,0,0,0.0,0
D198,Agent,Can you confirm the amount?,0,0,0.0,0
D198,Client,change phone number please.,0,0,0.0,0
D198,Client,statement please please.,0,0,0.33,0
D198,Client,recent transactions please.,0,0,0.0,0
D199,Client,recent transactions please.,0,0,0.0,0
D199,Agent,Which account number?,0,0,0.0,0
D199,Agent,Security check required.,0,0,0.0,0
D199,Client,change phone number please.,0,0,0.0,0
D199,Client,change phone number please.,0,0,0.0,0
D199,Client,change phone number please.,0,0,0.0,0
D199,Client,check balance please.,0,0,0.0,0
D199,Client,recent transactions please.,0,0,0.0,0
D199,Agent,Can you confirm the amount?,0,0,0.0,0
D199,Client,update address please.,0,0,0.0,0
D199,Client,change phone number please.,0,0,0.0,0
D200,Client,check balance please.,0,0,0.0,0
D200,Agent,Account confirmed.,0,0,0.0,0
D200,Client,check balance please.,0,0,0.0,0
D200,Agent,Processing request.,0,0,0.0,0
D200,Client,change phone number please.,0,0,0.0,0
D200,Client,check balance please.,0,0,0.0,0
D200,Agent,Account confirmed.,0,0,0.0,0
